Time (s) 	 Position (mm) 	 Delay (s) 	 X 	 Y 	 R 	 theta 
#Without Preamplifier, ZnTe detector angle dependance 40deg, Chopper 230Hz, time constant=0.3s 12dB, waiting time= 2.1s, sensitivity=20mV
2.8784	10.0	6.6713e-11	-7.1526e-05	-2.57493e-05	7.24797e-05	-160.062
5.6133	10.1	6.738012999999999e-11	-2.86104e-06	-4.10082e-05	4.00546e-05	-99.948
8.2841	10.2	6.804726e-11	-3.33788e-05	-4.29156e-05	5.6267e-05	-130.314
10.9711	10.3	6.871439e-11	-0.000112534	-5.6267e-05	0.000120163	-151.722
13.6738	10.4	6.938152e-11	-0.000170709	-0.000124932	0.000213624	-143.658
16.633	10.5	7.004865e-11	-0.000278475	-0.000168801	0.000323297	-148.956
19.3196	10.6	7.071578e-11	-0.000405313	-0.000360491	0.000544552	-138.822
22.0068	10.7	7.138290999999999e-11	-0.000651363	-0.000550274	0.000854496	-140.076
24.7096	10.8	7.205004e-11	-0.000947956	-0.000857357	0.00127698	-137.808
27.3806	10.9	7.271717e-11	-0.00113679	-0.00120545	0.00165845	-133.29
30.0513	11.0	7.33843e-11	0.00765613	0.0063906	0.00997454	39.834
33.0101	11.1	7.405142999999999e-11	-0.0024481	-0.00187684	0.00308324	-142.566
35.6966	11.2	7.471856e-11	5.9128e-05	7.05724e-05	9.44142e-05	48.888
38.384	11.3	7.538569e-11	-0.000937466	-0.000793461	0.00122548	-139.806
41.0706	11.4	7.605282e-11	-0.000729565	-0.00054932	0.000911716	-143.316
43.7415	11.5	7.671994999999999e-11	-8.10628e-05	2.57493e-05	8.39238e-05	160.71
46.6838	11.6	7.738708e-11	3.05178e-05	3.71935e-05	4.86376e-05	50.982
49.3715	11.7	7.805420999999999e-11	0.000219346	0.00014782	0.000266077	33.768
52.0583	11.8	7.872134e-11	-0.000226022	-0.00023079	0.000320436	-134.322
54.7449	11.9	7.938846999999999e-11	0.000150681	4.38693e-05	0.000160218	18.138
57.4159	12.0	8.00556e-11	-0.000226975	-0.000135423	0.000263216	-149.412
